,timeslice,region,installed,technology,year,agent,category,sector,fuel_consumption_costs
262,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A1,newcapa,residential,0.00000000000
263,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A1,newcapa,residential,0.00000000000
264,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000000000
265,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.27326339424
266,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2030,A1,retrofit,residential,0.36529368489
267,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2030,A1,retrofit,residential,0.00000000000
268,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
269,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
270,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000000000
271,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.90946850362
272,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2030,A1,retrofit,residential,0.90751986216
273,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2030,A1,retrofit,residential,0.00000000000
274,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
275,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
276,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000000000
277,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.27326339424
278,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2030,A1,retrofit,residential,0.36529368489
279,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2030,A1,retrofit,residential,0.00000000000
280,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
281,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
282,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000000000
283,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.90946850362
284,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2030,A1,retrofit,residential,0.90751986216
285,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2030,A1,retrofit,residential,0.00000000000
286,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
287,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
288,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000000000
289,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2030,A1,retrofit,residential,7.17338441352
290,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2030,A1,retrofit,residential,5.21230608743
291,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2030,A1,retrofit,residential,0.00000000000
292,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
293,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
294,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000000000
295,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2030,A1,retrofit,residential,2.14061221370
296,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2030,A1,retrofit,residential,1.80666756922
297,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2030,A1,retrofit,residential,0.00000000000
298,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
299,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A1,retrofit,residential,0.00000000000
300,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
301,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
302,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
303,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
304,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
305,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
306,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
307,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
308,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
309,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
310,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
311,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A2,newcapa,residential,0.00000000000
312,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000000
313,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000266
314,"('all-year', 'all-week', 'night')",R1,2020,heatpump,2030,A2,retrofit,residential,0.08751706911
315,"('all-year', 'all-week', 'night')",R1,2020,heatpump,2030,A2,retrofit,residential,0.00000000000
316,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.00000000000
317,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.06905460422
318,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2030,A2,retrofit,residential,0.10495074822
319,"('all-year', 'all-week', 'night')",R1,2025,heatpump,2030,A2,retrofit,residential,0.00000000000
320,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
321,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
322,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000000
323,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000885
324,"('all-year', 'all-week', 'morning')",R1,2020,heatpump,2030,A2,retrofit,residential,0.21742362866
325,"('all-year', 'all-week', 'morning')",R1,2020,heatpump,2030,A2,retrofit,residential,0.00000000000
326,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.00000000000
327,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.22982583431
328,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2030,A2,retrofit,residential,0.26073510847
329,"('all-year', 'all-week', 'morning')",R1,2025,heatpump,2030,A2,retrofit,residential,0.00000000000
330,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
331,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
332,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000000
333,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000266
334,"('all-year', 'all-week', 'afternoon')",R1,2020,heatpump,2030,A2,retrofit,residential,0.08751706911
335,"('all-year', 'all-week', 'afternoon')",R1,2020,heatpump,2030,A2,retrofit,residential,0.00000000000
336,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.00000000000
337,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.06905460422
338,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2030,A2,retrofit,residential,0.10495074822
339,"('all-year', 'all-week', 'afternoon')",R1,2025,heatpump,2030,A2,retrofit,residential,0.00000000000
340,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
341,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
342,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000000
343,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000885
344,"('all-year', 'all-week', 'early-peak')",R1,2020,heatpump,2030,A2,retrofit,residential,0.21742362866
345,"('all-year', 'all-week', 'early-peak')",R1,2020,heatpump,2030,A2,retrofit,residential,0.00000000000
346,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.00000000000
347,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.22982583431
348,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2030,A2,retrofit,residential,0.26073510847
349,"('all-year', 'all-week', 'early-peak')",R1,2025,heatpump,2030,A2,retrofit,residential,0.00000000000
350,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
351,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
352,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000000
353,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000006981
354,"('all-year', 'all-week', 'late-peak')",R1,2020,heatpump,2030,A2,retrofit,residential,1.24876440778
355,"('all-year', 'all-week', 'late-peak')",R1,2020,heatpump,2030,A2,retrofit,residential,0.00000000000
356,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.00000000000
357,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2030,A2,retrofit,residential,1.81273903506
358,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2030,A2,retrofit,residential,1.49752225794
359,"('all-year', 'all-week', 'late-peak')",R1,2025,heatpump,2030,A2,retrofit,residential,0.00000000000
360,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
361,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
362,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000000000
363,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000002083
364,"('all-year', 'all-week', 'evening')",R1,2020,heatpump,2030,A2,retrofit,residential,0.43284145622
365,"('all-year', 'all-week', 'evening')",R1,2020,heatpump,2030,A2,retrofit,residential,0.00000000000
366,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.00000000000
367,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2030,A2,retrofit,residential,0.54094010512
368,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2030,A2,retrofit,residential,0.51906485387
369,"('all-year', 'all-week', 'evening')",R1,2025,heatpump,2030,A2,retrofit,residential,0.00000000000
370,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
371,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2030,A2,retrofit,residential,0.00000000000
372,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
373,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
374,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
375,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
376,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
377,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
378,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
379,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
380,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
381,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
382,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
383,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
384,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
385,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
386,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
387,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
388,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
389,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
390,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
391,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
392,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
393,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
394,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
395,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
396,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
397,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
398,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
399,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
400,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
401,"('all-year', 'all-week', 'early-peak')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
402,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
403,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
404,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
405,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
406,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
407,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
408,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
409,"('all-year', 'all-week', 'late-peak')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
410,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
411,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
412,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
413,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2030,A1,newcapa,power,0.00000000000
414,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
415,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2030,A1,newcapa,power,0.00000000000
416,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
417,"('all-year', 'all-week', 'evening')",R1,2025,gasCCGT,2030,A1,newcapa,power,0.00000000000
418,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
419,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2030,A1,newcapa,power,0.00000000000
420,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000001209
421,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000000000
422,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
423,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
424,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2030,A1,retrofit,power,0.32744196862
425,"('all-year', 'all-week', 'night')",R1,2025,gasCCGT,2030,A1,retrofit,power,0.00000000000
426,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
427,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
428,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
429,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
430,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000004024
431,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000000000
432,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
433,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
434,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2030,A1,retrofit,power,1.08978430152
435,"('all-year', 'all-week', 'morning')",R1,2025,gasCCGT,2030,A1,retrofit,power,0.00000000000
436,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
437,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
438,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
439,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
440,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000001209
441,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000000000
442,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
443,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2030,A1,retrofit,power,0.00000000000
444,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2030,A1,retrofit,power,0.32744196862
445,"('all-year', 'all-week', 'afternoon')",R1,2025,gasCCGT,2030,A1,retrofit,power,0.00000000000
446,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
